id_employee,job_title, salary ,id_currency, salary_in_usd ,id_work_year,id_experience_level,id_remote_ratio,id_company
9809,Data Engineer,"225,000.00",1,"225,000.00",3,1,1,1
9810,Data Scientist,"198,440.00",1,"198,440.00",3,1,3,1
9811,Data Scientist,"144,000.00",1,"144,000.00",3,1,3,1
9812,Applied Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9813,Applied Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9814,Data Analyst,"48,000.00",2,"50,432.00",3,1,1,17
9815,Data Analyst,"35,000.00",2,"36,773.00",3,1,1,17
9816,Data Scientist,"72,000.00",2,"75,648.00",3,2,3,88
9817,Lead Data Scientist,"156,868.00",1,"156,868.00",3,1,3,3
9818,BI Analyst,"200,000.00",1,"200,000.00",3,1,3,19
9819,Data Scientist,"198,440.00",1,"198,440.00",3,1,1,3
9820,Data Scientist,"144,000.00",1,"144,000.00",3,1,1,3
9821,Lead Machine Learning Engineer,"66,000.00",2,"69,344.00",3,1,3,34
9822,Data Analyst,"90,000.00",1,"90,000.00",3,1,3,57
9823,Research Scientist,"120,000.00",2,"126,080.00",3,2,1,88
9824,Research Scientist,"80,000.00",2,"84,053.00",3,2,1,88
9825,Data Engineer,"200,000.00",1,"200,000.00",3,1,3,1
9826,Data Engineer,"180,000.00",1,"180,000.00",3,1,3,1
9827,Analytics Engineer,"108,000.00",1,"108,000.00",3,2,3,1
9828,Analytics Engineer,"85,000.00",1,"85,000.00",3,2,3,1
9829,Machine Learning Engineer,"210,000.00",1,"210,000.00",3,1,3,1
9830,Machine Learning Engineer,"180,000.00",1,"180,000.00",3,1,3,1
9831,Data Engineer,"165,000.00",1,"165,000.00",3,1,3,1
9832,Data Engineer,"132,000.00",1,"132,000.00",3,1,3,1
9833,Analytics Engineer,"130,000.00",1,"130,000.00",3,1,3,1
9834,Analytics Engineer,"110,000.00",1,"110,000.00",3,1,3,1
9835,BI Data Analyst,"65,000.00",5,"45,050.00",3,2,2,36
9836,Data Analyst,"56,000.00",5,"42,028.00",2,3,2,36
9837,Data Analytics Engineer,"135,000.00",1,"135,000.00",3,2,3,3
9838,Data Engineer,"178,800.00",1,"178,800.00",3,1,3,3
9839,Data Engineer,"132,100.00",1,"132,100.00",3,1,3,3
9840,Data Analyst,"20,000.00",1,"20,000.00",3,3,2,1
9841,Machine Learning Engineer,"140,000.00",1,"140,000.00",3,1,1,2
9842,Machine Learning Engineer,"110,000.00",1,"110,000.00",3,1,1,2
9843,Data Engineer,"160,000.00",1,"160,000.00",3,1,3,1
9844,Data Engineer,"85,000.00",1,"85,000.00",3,1,3,1
9845,ETL Developer,"250,000.00",1,"250,000.00",3,1,3,1
9846,ETL Developer,"63,000.00",1,"63,000.00",3,1,3,1
9847,Data Engineer,"187,200.00",1,"187,200.00",3,4,3,1
9848,Data Engineer,"116,100.00",1,"116,100.00",3,4,3,1
9849,Data Engineer,"200,000.00",1,"200,000.00",3,1,3,1
9850,Data Engineer,"145,000.00",1,"145,000.00",3,1,3,1
9851,Data Engineer,"229,998.00",1,"229,998.00",3,1,1,3
9852,Data Engineer,"154,545.00",1,"154,545.00",3,1,1,3
9853,Data Scientist,"215,000.00",1,"215,000.00",3,1,1,3
9854,Data Scientist,"159,000.00",1,"159,000.00",3,1,1,3
9855,Data Engineer,"229,998.00",1,"229,998.00",3,1,1,3
9856,Data Engineer,"154,545.00",1,"154,545.00",3,1,1,3
9857,AI Scientist,"50,000.00",1,"50,000.00",3,3,3,1
9858,Data Scientist Lead,"183,000.00",1,"183,000.00",3,1,3,3
9859,Data Analyst,"99,750.00",1,"99,750.00",3,1,3,1
9860,Data Analyst,"68,400.00",1,"68,400.00",3,1,3,1
9861,Data Scientist,"236,900.00",1,"236,900.00",3,1,3,3
9862,Data Scientist,"159,200.00",1,"159,200.00",3,1,3,3
9863,Data Science Manager,"243,225.00",1,"243,225.00",3,1,3,1
9864,Data Science Manager,"179,775.00",1,"179,775.00",3,1,3,1
9865,Data Engineer,"175,000.00",1,"175,000.00",3,1,3,1
9866,Data Engineer,"150,000.00",1,"150,000.00",3,1,3,1
9867,Machine Learning Engineer,"210,000.00",1,"210,000.00",3,1,3,1
9868,Machine Learning Engineer,"180,000.00",1,"180,000.00",3,1,3,1
9869,Data Scientist,"148,000.00",1,"148,000.00",3,1,3,1
9870,Data Scientist,"128,000.00",1,"128,000.00",3,1,3,1
9871,Data Architect,"190,000.00",1,"190,000.00",3,1,3,1
9872,Data Architect,"135,000.00",1,"135,000.00",3,1,3,1
9873,Analytics Engineer,"130,000.00",1,"130,000.00",3,1,3,1
9874,Analytics Engineer,"110,000.00",1,"110,000.00",3,1,3,1
9875,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9876,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9877,Data Engineer,"160,000.00",1,"160,000.00",3,1,3,1
9878,Data Engineer,"85,000.00",1,"85,000.00",3,1,3,1
9879,Data Scientist,"218,000.00",1,"218,000.00",3,1,1,1
9880,Data Scientist,"145,300.00",1,"145,300.00",3,1,1,1
9881,ML Engineer,"195,400.00",1,"195,400.00",3,1,3,3
9882,ML Engineer,"131,300.00",1,"131,300.00",3,1,3,3
9883,Data Specialist,"105,000.00",1,"105,000.00",3,3,3,3
9884,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9885,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9886,Data Scientist,"207,000.00",1,"207,000.00",3,1,3,1
9887,Data Scientist,"153,000.00",1,"153,000.00",3,1,3,1
9888,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9889,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9890,Data Analyst,"110,000.00",1,"110,000.00",3,1,1,1
9891,Data Analyst,"99,000.00",1,"99,000.00",3,1,1,1
9892,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9893,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9894,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9895,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9896,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9897,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9898,Machine Learning Engineer,"200,000.00",1,"200,000.00",3,1,3,121
9899,Machine Learning Engineer,"135,000.00",1,"135,000.00",3,1,3,121
9900,Data Scientist,"207,000.00",1,"207,000.00",3,1,3,1
9901,Data Scientist,"153,000.00",1,"153,000.00",3,1,3,1
9902,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9903,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9904,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9905,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9906,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9907,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9908,Data Engineer,"195,700.00",1,"195,700.00",3,1,1,1
9909,Data Engineer,"130,500.00",1,"130,500.00",3,1,1,1
9910,ML Engineer,"130,000.00",1,"130,000.00",3,1,3,1
9911,ML Engineer,"84,000.00",1,"84,000.00",3,1,3,1
9912,Data Operations Engineer,"100,000.00",1,"100,000.00",3,2,3,1
9913,Data Operations Engineer,"60,000.00",1,"60,000.00",3,2,3,1
9914,Data Engineer,"65,000.00",3,"80,036.00",3,2,3,7
9915,Data Engineer,"55,000.00",3,"67,723.00",3,2,3,7
9916,Data Engineer,"141,300.00",1,"141,300.00",3,1,1,1
9917,Data Engineer,"102,100.00",1,"102,100.00",3,1,1,1
9918,Data Analyst,"48,000.00",2,"50,432.00",3,1,1,17
9919,Data Analyst,"35,000.00",2,"36,773.00",3,1,1,17
9920,Business Data Analyst,"150,000.00",1,"150,000.00",3,2,3,3
9921,Data Scientist,"83,000.00",3,"102,200.00",3,2,3,7
9922,Data Scientist,"1,800,000.00",6,"22,892.00",3,3,2,6
9923,Data Analyst,"144,000.00",1,"144,000.00",3,1,3,1
9924,Data Analyst,"113,000.00",1,"113,000.00",3,1,3,1
9925,AI Scientist,"30,000.00",2,"31,520.00",3,3,3,17
9926,Data Architect,"195,400.00",1,"195,400.00",3,1,3,3
9927,Data Architect,"131,300.00",1,"131,300.00",3,1,3,3
9928,Machine Learning Engineer,"195,400.00",1,"195,400.00",3,1,3,3
9929,Machine Learning Engineer,"131,300.00",1,"131,300.00",3,1,3,3
9930,Data Architect,"195,400.00",1,"195,400.00",3,1,3,3
9931,Data Architect,"131,300.00",1,"131,300.00",3,1,3,3
9932,Data Architect,"190,000.00",1,"190,000.00",3,1,3,1
9933,Data Architect,"135,000.00",1,"135,000.00",3,1,3,1
9934,Data Engineer,"135,000.00",1,"135,000.00",3,1,3,1
9935,Data Engineer,"80,000.00",1,"80,000.00",3,1,3,1
9936,Data Engineer,"160,000.00",1,"160,000.00",3,1,3,1
9937,Data Engineer,"85,000.00",1,"85,000.00",3,1,3,1
9938,Data Engineer,"178,800.00",1,"178,800.00",3,1,3,3
9939,Data Engineer,"132,100.00",1,"132,100.00",3,1,3,3
9940,NLP Engineer,"60,000.00",1,"60,000.00",3,2,3,76
9941,Machine Learning Engineer,"60,000.00",2,"63,040.00",3,1,2,122
9942,Business Data Analyst,"50,000.00",1,"50,000.00",3,3,3,123
9943,Data Engineer,"140,000.00",1,"140,000.00",3,1,3,1
9944,Data Engineer,"105,000.00",1,"105,000.00",3,1,3,1
9945,Data Engineer,"65,000.00",3,"80,036.00",3,2,3,7
9946,Data Engineer,"55,000.00",3,"67,723.00",3,2,3,7
9947,Analytics Engineer,"190,000.00",1,"190,000.00",3,1,3,1
9948,Analytics Engineer,"140,000.00",1,"140,000.00",3,1,3,1
9949,Data Operations Engineer,"100,000.00",1,"100,000.00",3,2,3,1
9950,Data Operations Engineer,"60,000.00",1,"60,000.00",3,2,3,1
9951,Data Scientist,"180,000.00",1,"180,000.00",3,1,3,3
9952,Data Scientist,"165,000.00",1,"165,000.00",3,1,3,3
9953,Applied Machine Learning Scientist,"108,000.00",1,"108,000.00",3,1,1,3
9954,Machine Learning Research Engineer,"20,000.00",1,"20,000.00",2,3,2,24
9955,Data Architect,"190,000.00",1,"190,000.00",3,1,3,1
9956,Data Architect,"135,000.00",1,"135,000.00",3,1,3,1
9957,Data Scientist,"179,400.00",1,"179,400.00",3,1,1,1
9958,Data Scientist,"154,000.00",1,"154,000.00",3,1,1,1
9959,Machine Learning Scientist,"193,900.00",1,"193,900.00",3,1,1,1
9960,Machine Learning Scientist,"129,300.00",1,"129,300.00",3,1,1,1
9961,Data Science Manager,"222,640.00",1,"222,640.00",3,4,1,1
9962,Data Science Manager,"182,160.00",1,"182,160.00",3,4,1,1
9963,Data Engineer,"150,000.00",1,"150,000.00",3,2,1,1
9964,Data Engineer,"100,000.00",1,"100,000.00",3,2,1,1
9965,Analytics Engineer,"122,500.00",1,"122,500.00",3,1,3,1
9966,Analytics Engineer,"100,000.00",1,"100,000.00",3,1,3,1
9967,Data Engineer,"297,500.00",1,"297,500.00",3,4,3,1
9968,Data Engineer,"260,000.00",1,"260,000.00",3,4,3,1
9969,Machine Learning Developer,"15,000.00",1,"15,000.00",2,3,3,110
9970,Data Engineer,"193,000.00",1,"193,000.00",3,1,3,1
9971,Data Scientist,"93,000.00",1,"93,000.00",3,3,1,1
9972,Data Scientist,"73,000.00",1,"73,000.00",3,3,1,1
9973,Data Operations Engineer,"100,000.00",1,"100,000.00",3,2,3,1
9974,Data Operations Engineer,"60,000.00",1,"60,000.00",3,2,3,1
9975,Data Scientist,"136,994.00",1,"136,994.00",3,1,3,1
9976,Data Scientist,"101,570.00",1,"101,570.00",3,1,3,1
9977,ETL Developer,"250,000.00",1,"250,000.00",3,1,3,1
9978,ETL Developer,"63,000.00",1,"63,000.00",3,1,3,1
9979,Data Manager,"134,000.00",1,"134,000.00",3,2,1,1
9980,Data Manager,"98,000.00",1,"98,000.00",3,2,1,1
9981,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
9982,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
9983,Director of Data Science,"55,000.00",2,"57,786.00",3,1,2,99
9984,Data Analyst,"136,000.00",1,"136,000.00",3,2,3,1
9985,Data Analyst,"112,000.00",1,"112,000.00",3,2,3,1
9986,Data Scientist,"172,000.00",1,"172,000.00",3,1,3,1
9987,Data Scientist,"140,000.00",1,"140,000.00",3,1,3,1
9988,Data Engineer,"215,000.00",1,"215,000.00",3,1,1,1
9989,Data Engineer,"164,000.00",1,"164,000.00",3,1,1,1
9990,Data Engineer,"300,000.00",1,"300,000.00",3,1,1,1
9991,Data Engineer,"130,000.00",1,"130,000.00",3,1,1,1
9992,Data Engineer,"250,000.00",1,"250,000.00",3,1,3,1
9993,Data Engineer,"63,000.00",1,"63,000.00",3,1,3,1
9994,Data Engineer,"180,000.00",1,"180,000.00",3,1,3,1
9995,Data Engineer,"150,000.00",1,"150,000.00",3,1,3,1
9996,Data Engineer,"33,000.00",3,"45,390.00",2,3,2,33
9997,Data Engineer,"250,000.00",1,"250,000.00",3,1,3,1
9998,Data Engineer,"63,000.00",1,"63,000.00",3,1,3,1
9999,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10000,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10001,Data Analyst,"97,500.00",1,"97,500.00",3,2,3,3
10002,Applied Scientist,"212,800.00",1,"212,800.00",3,1,3,1
10003,Applied Scientist,"142,800.00",1,"142,800.00",3,1,3,1
10004,Data Scientist,"70,000.00",2,"73,546.00",3,2,2,29
10005,Data Scientist,"50,000.00",1,"50,000.00",3,3,2,12
10006,Data Scientist,"151,800.00",1,"151,800.00",3,1,1,1
10007,Data Scientist,"130,240.00",1,"130,240.00",3,1,1,1
10008,Analytics Engineer,"165,000.00",1,"165,000.00",3,1,3,1
10009,Analytics Engineer,"140,250.00",1,"140,250.00",3,1,3,1
10010,Data Engineer,"135,000.00",1,"135,000.00",3,1,1,1
10011,Data Engineer,"115,000.00",1,"115,000.00",3,1,1,1
10012,Data Scientist,"179,400.00",1,"179,400.00",3,1,3,1
10013,Data Scientist,"154,000.00",1,"154,000.00",3,1,3,1
10014,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10015,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10016,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10017,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10018,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10019,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10020,Financial Data Analyst,"75,000.00",1,"75,000.00",3,2,1,1
10021,Data Engineer,"80,000.00",2,"84,053.00",3,2,3,124
10022,Data Engineer,"70,000.00",2,"73,546.00",3,2,3,124
10023,Data Engineer,"80,000.00",3,"98,506.00",3,2,3,7
10024,Data Engineer,"70,000.00",3,"86,193.00",3,2,3,7
10025,Data Engineer,"80,000.00",2,"84,053.00",3,2,3,17
10026,Data Engineer,"70,000.00",2,"73,546.00",3,2,3,17
10027,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10028,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10029,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10030,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10031,Analytics Engineer,"83,376.00",3,"102,663.00",3,1,3,7
10032,Analytics Engineer,"65,004.00",3,"80,041.00",3,1,3,7
10033,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10034,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10035,Data Engineer,"84,958.00",3,"104,611.00",3,1,3,7
10036,Data Engineer,"66,822.00",3,"82,280.00",3,1,3,7
10037,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10038,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10039,Data Scientist,"191,475.00",1,"191,475.00",3,1,1,1
10040,Data Scientist,"141,525.00",1,"141,525.00",3,1,1,1
10041,Data Analyst,"115,000.00",1,"115,000.00",3,1,1,3
10042,Data Scientist,"30,000.00",2,"31,520.00",3,3,2,17
10043,Data Operations Analyst,"81,000.00",1,"81,000.00",3,1,3,1
10044,Data Operations Analyst,"66,000.00",1,"66,000.00",3,1,3,1
10045,Data Analyst,"46,000.00",1,"46,000.00",3,3,3,3
10046,Data Engineer,"80,000.00",1,"80,000.00",3,3,3,3
10047,Machine Learning Scientist,"200,000.00",1,"200,000.00",3,4,3,26
10048,Machine Learning Scientist,"180,000.00",1,"180,000.00",3,4,3,26
10049,AI Scientist,"200,000.00",1,"200,000.00",3,4,3,26
10050,Data Scientist,"204,100.00",1,"204,100.00",3,1,1,1
10051,Data Scientist,"136,100.00",1,"136,100.00",3,1,1,1
10052,Analytics Engineer,"250,000.00",1,"250,000.00",3,1,1,1
10053,Analytics Engineer,"63,000.00",1,"63,000.00",3,1,1,1
10054,Data Scientist,"96,000.00",3,"118,208.00",3,2,1,7
10055,Data Scientist,"90,000.00",3,"110,820.00",3,2,1,7
10056,Computer Vision Software Engineer,"120,000.00",20,"19,073.00",2,3,2,125
10057,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10058,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10059,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10060,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10061,Data Scientist,"191,475.00",1,"191,475.00",3,1,3,1
10062,Data Scientist,"141,525.00",1,"141,525.00",3,1,3,1
10063,Data Specialist,"95,000.00",1,"95,000.00",3,1,3,1
10064,Data Specialist,"70,000.00",1,"70,000.00",3,1,3,1
10065,Applied Machine Learning Scientist,"75,000.00",1,"75,000.00",3,2,3,1
10066,Data Analyst,"113,000.00",1,"113,000.00",3,2,1,3
10067,Data Scientist,"170,000.00",1,"170,000.00",3,1,3,1
10068,Data Scientist,"130,000.00",1,"130,000.00",3,1,3,1
10069,Data Analytics Consultant,"113,000.00",1,"113,000.00",3,2,3,3
10070,Product Data Analyst,"140,000.00",1,"140,000.00",3,2,3,1
10071,Data Analyst,"50,000.00",1,"50,000.00",2,1,3,126
10072,BI Data Analyst,"77,000.00",5,"53,368.00",3,2,3,13
10073,Data Scientist,"175,000.00",1,"175,000.00",3,1,1,1
10074,Data Scientist,"140,000.00",1,"140,000.00",3,1,1,1
10075,Lead Data Scientist,"28,500.00",2,"29,944.00",3,1,2,71
10076,Analytics Engineer,"250,000.00",1,"250,000.00",3,1,1,1
10077,Analytics Engineer,"63,000.00",1,"63,000.00",3,1,1,1
10078,Data Scientist,"160,000.00",1,"160,000.00",3,1,1,3
10079,Data Scientist,"119,300.00",1,"119,300.00",3,1,1,3
10080,Research Scientist,"145,000.00",1,"145,000.00",3,2,2,3
10081,Data Engineer,"105,000.00",1,"105,000.00",3,1,1,1
10082,Data Engineer,"90,000.00",1,"90,000.00",3,1,1,1
10083,ETL Developer,"146,200.00",1,"146,200.00",3,1,3,1
10084,ETL Developer,"124,270.00",1,"124,270.00",3,1,3,1
10085,Data Scientist,"225,000.00",1,"225,000.00",3,2,1,1
10086,Data Scientist,"160,000.00",1,"160,000.00",3,2,1,1
10087,Data Scientist,"52,000.00",2,"54,634.00",3,2,3,127
10088,Data Engineer,"185,800.00",1,"185,800.00",3,1,3,2
10089,Data Engineer,"137,400.00",1,"137,400.00",3,1,3,2
10090,Analytics Engineer,"245,000.00",1,"245,000.00",3,1,1,1
10091,Analytics Engineer,"180,000.00",1,"180,000.00",3,1,1,1
10092,Analytics Engineer,"203,500.00",1,"203,500.00",3,1,1,1
10093,Analytics Engineer,"152,000.00",1,"152,000.00",3,1,1,1
10094,Data Engineer,"250,000.00",1,"250,000.00",3,1,1,1
10095,Data Engineer,"63,000.00",1,"63,000.00",3,1,1,1
10096,Machine Learning Infrastructure Engineer,"186,000.00",1,"186,000.00",3,1,3,1
10097,Machine Learning Infrastructure Engineer,"148,800.00",1,"148,800.00",3,1,3,1
10098,Lead Machine Learning Engineer,"7,500,000.00",6,"95,386.00",3,1,2,16
10099,Machine Learning Engineer,"104,000.00",3,"128,058.00",3,2,2,33
10100,Data Scientist,"82,000.00",1,"82,000.00",3,3,1,3
10101,Data Scientist,"110,000.00",1,"110,000.00",3,3,3,128
10102,Applied Machine Learning Scientist,"173,000.00",1,"173,000.00",3,2,2,1
10103,Data Scientist,"203,500.00",1,"203,500.00",3,1,1,1
10104,Data Scientist,"152,000.00",1,"152,000.00",3,1,1,1
10105,Machine Learning Engineer,"186,000.00",1,"186,000.00",3,1,3,1
10106,Machine Learning Engineer,"148,800.00",1,"148,800.00",3,1,3,1
10107,Data Science Manager,"158,000.00",1,"158,000.00",3,2,3,1
10108,Data Science Manager,"134,000.00",1,"134,000.00",3,2,3,1
10109,Data Scientist,"170,000.00",1,"170,000.00",3,1,3,1
10110,Data Scientist,"120,000.00",1,"120,000.00",3,1,3,1
10111,Analytics Engineer,"200,000.00",1,"200,000.00",3,4,3,1
10112,Analytics Engineer,"150,000.00",1,"150,000.00",3,4,3,1
10113,Data Analyst,"216,200.00",1,"216,200.00",3,1,1,1
10114,Data Analyst,"144,100.00",1,"144,100.00",3,1,1,1
10115,Data Scientist,"110,000.00",2,"115,573.00",3,2,1,31
10116,Data Scientist,"85,000.00",2,"89,306.00",3,2,1,31
10117,ETL Developer,"250,000.00",1,"250,000.00",3,1,1,1
10118,ETL Developer,"63,000.00",1,"63,000.00",3,1,1,1
10119,Data Engineer,"135,000.00",1,"135,000.00",3,1,3,1
10120,Data Engineer,"85,000.00",1,"85,000.00",3,1,3,1
10121,Machine Learning Engineer,"135,000.00",1,"135,000.00",3,1,3,1
10122,Machine Learning Engineer,"85,000.00",1,"85,000.00",3,1,3,1
10123,Data Science Manager,"206,000.00",1,"206,000.00",3,1,3,1
10124,Data Science Manager,"175,100.00",1,"175,100.00",3,1,3,1
10125,Machine Learning Engineer,"189,650.00",1,"189,650.00",3,1,1,1
10126,Machine Learning Engineer,"164,996.00",1,"164,996.00",3,1,1,1
10127,Data Architect,"149,040.00",1,"149,040.00",3,1,3,1
10128,Data Architect,"113,900.00",1,"113,900.00",3,1,3,1
10129,Data Engineer,"154,000.00",1,"154,000.00",3,1,3,1
10130,Data Engineer,"126,000.00",1,"126,000.00",3,1,3,1
10131,Machine Learning Engineer,"200,000.00",1,"200,000.00",3,1,3,3
10132,Machine Learning Engineer,"150,000.00",1,"150,000.00",3,1,3,3
10133,Data Engineer,"195,700.00",1,"195,700.00",3,1,1,1
10134,Data Engineer,"130,500.00",1,"130,500.00",3,1,1,1
10135,Analytics Engineer,"170,000.00",1,"170,000.00",3,1,3,1
10136,Analytics Engineer,"135,000.00",1,"135,000.00",3,1,3,1
10137,Data Engineer,"80,000.00",3,"98,506.00",3,2,1,7
10138,Data Engineer,"60,000.00",3,"73,880.00",3,2,1,7
10139,Data Analyst,"117,000.00",1,"117,000.00",3,1,3,1
10140,Data Analyst,"99,450.00",1,"99,450.00",3,1,3,1
10141,Data Engineer,"200,000.00",1,"200,000.00",3,1,3,121
10142,Data Engineer,"135,000.00",1,"135,000.00",3,1,3,121
10143,Machine Learning Engineer,"193,900.00",1,"193,900.00",3,1,1,1
10144,Machine Learning Engineer,"129,300.00",1,"129,300.00",3,1,1,1
10145,Machine Learning Engineer,"45,000.00",3,"55,410.00",3,3,3,23
10146,Data Analyst,"70,000.00",3,"86,193.00",3,1,1,7
10147,Data Analyst,"50,000.00",3,"61,566.00",3,1,1,7
10148,Data Analyst,"175,000.00",1,"175,000.00",3,1,3,1
10149,Data Analyst,"130,000.00",1,"130,000.00",3,1,3,1
10150,Data Engineer,"188,100.00",1,"188,100.00",3,1,1,1
10151,Data Engineer,"139,860.00",1,"139,860.00",3,1,1,1
10152,Machine Learning Engineer,"248,700.00",1,"248,700.00",3,1,1,1
10153,Machine Learning Engineer,"167,100.00",1,"167,100.00",3,1,1,1
10154,Data Scientist,"123,400.00",1,"123,400.00",3,1,1,1
10155,Data Scientist,"88,100.00",1,"88,100.00",3,1,1,1
10156,BI Data Analyst,"48,000.00",2,"50,432.00",3,2,3,88
10157,Data Scientist,"245,000.00",1,"245,000.00",3,1,1,1
10158,Data Scientist,"205,000.00",1,"205,000.00",3,1,1,1
10159,Data Engineer,"141,300.00",1,"141,300.00",3,1,1,1
10160,Data Engineer,"102,100.00",1,"102,100.00",3,1,1,1
10161,Data Architect,"141,300.00",1,"141,300.00",3,1,1,1
10162,Data Architect,"102,100.00",1,"102,100.00",3,1,1,1
10163,Data Analyst,"50,000.00",1,"50,000.00",3,3,3,129
10164,Data Scientist,"80,000.00",2,"84,053.00",3,3,3,130
10165,Lead Data Scientist,"50,000.00",3,"61,566.00",3,2,2,23
10166,Data Architect,"250,000.00",1,"250,000.00",3,1,1,1
10167,Data Architect,"63,000.00",1,"63,000.00",3,1,1,1
10168,Data Science Manager,"189,500.00",1,"189,500.00",3,1,3,3
10169,Data Science Manager,"140,100.00",1,"140,100.00",3,1,3,3
10170,Data Engineer,"177,600.00",1,"177,600.00",3,1,3,3
10171,Data Engineer,"131,300.00",1,"131,300.00",3,1,3,3
10172,Data Engineer,"24,000.00",1,"24,000.00",3,2,1,1
10173,Data Engineer,"24,000.00",1,"24,000.00",3,2,1,1
10174,Data Engineer,"250,000.00",1,"250,000.00",3,1,1,1
10175,Data Engineer,"63,000.00",1,"63,000.00",3,1,1,1
10176,Machine Learning Engineer,"202,900.00",1,"202,900.00",3,1,3,3
10177,Machine Learning Engineer,"131,300.00",1,"131,300.00",3,1,3,3
10178,Data Engineer,"145,000.00",1,"145,000.00",3,1,3,1
10179,Data Engineer,"115,000.00",1,"115,000.00",3,1,3,1
10180,Machine Learning Engineer,"115,000.00",1,"115,000.00",3,3,2,3
10181,Machine Learning Engineer,"193,900.00",1,"193,900.00",3,2,1,1
10182,Machine Learning Engineer,"129,300.00",1,"129,300.00",3,2,1,1
10183,Data Scientist,"180,000.00",1,"180,000.00",3,1,3,3
10184,Data Scientist,"140,000.00",1,"140,000.00",3,1,3,3
10185,Data Analyst,"216,200.00",1,"216,200.00",3,2,1,1
10186,Data Analyst,"144,100.00",1,"144,100.00",3,2,1,1
10187,Machine Learning Scientist,"216,000.00",1,"216,000.00",3,1,1,1
10188,Machine Learning Scientist,"144,000.00",1,"144,000.00",3,1,1,1
10189,Data Analyst,"150,000.00",1,"150,000.00",3,3,3,3
10190,Data Scientist,"4,200,000.00",6,"53,416.00",3,2,3,131
10191,Applied Data Scientist,"50,000.00",1,"50,000.00",3,3,2,132
10192,Cloud Data Architect,"250,000.00",1,"250,000.00",2,1,2,3
10193,Research Scientist,"80,000.00",2,"84,053.00",3,4,1,29
10194,Data Scientist,"107,000.00",3,"131,752.00",3,2,3,7
10195,Analytics Engineer,"48,000.00",1,"48,000.00",3,1,3,26
10196,Data Science Manager,"260,500.00",1,"260,500.00",3,4,1,1
10197,Data Science Manager,"175,100.00",1,"175,100.00",3,4,1,1
10198,Data Engineer,"210,000.00",1,"210,000.00",3,1,3,1
10199,Data Engineer,"100,000.00",1,"100,000.00",3,1,3,1
10200,Data Analyst,"55,000.00",1,"55,000.00",3,3,3,26
10201,Data Analyst,"130,000.00",1,"130,000.00",3,2,3,1
10202,Applied Machine Learning Scientist,"73,400.00",2,"77,119.00",3,1,3,33
10203,Data Scientist,"49,500.00",2,"52,008.00",3,3,2,133
10204,Applied Machine Learning Scientist,"2,400,000.00",6,"30,523.00",3,2,3,134
10205,Data Engineer,"206,699.00",1,"206,699.00",3,1,1,1
10206,Data Engineer,"99,100.00",1,"99,100.00",3,1,1,1
10207,Analytics Engineer,"200,000.00",1,"200,000.00",3,2,1,1
